Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_dominance,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_venue_form,away_venue_form,venue_form_diff,home_cs_rate,away_cs_rate,cs_diff,home_win_streak,away_win_streak,win_streak_diff,home_loss_streak,away_loss_streak,loss_streak_diff,home_progress,away_progress,season_progress,home_gap_top,away_gap_top,gap_top_diff,home_gap_rel,away_gap_rel,gap_rel_diff,home_motivation,away_motivation,motivation_diff,low_motivation,home_points,away_points,points_diff,home_position,away_position,position_diff,home_gap_top4,away_gap_top4,gap_top4_diff,home_gap_europe,away_gap_europe,gap_europe_diff,home_title_pressure,away_title_pressure,title_pressure_diff,home_top4_pressure,away_top4_pressure,top4_pressure_diff,home_europe_pressure,away_europe_pressure,europe_pressure_diff,home_relegation_pressure,away_relegation_pressure,relegation_pressure_diff,home_importance,away_importance,importance_diff,importance_avg,home_dead_rubber,away_dead_rubber,dead_rubber_avg,late_importance_diff,late_dead_rubber,home_draw_rate,away_draw_rate,draw_rate_avg,home_momentum,away_momentum,momentum_diff
2015/16,2015-08-22,Norwich City,Stoke City,1,1,D,1,1.5,0.5,1.0,1.7142857142857142,0.5714285714285714,1.1428571428571428,1.49,0.49666666666666665,0.9933333333333334,2.0,2.0,1.0,1.5,1.0,0.5,0.0,1500.0,1490.0,10.0,6.0,4.0,2.0,7,7,0,0,-1,1,1.5,0.5,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,1,0,1,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,-3,-5,2,2,0,2,1.0,1.0,0.0,1.0,3,1,2,9,13,4,-3,-5,2,-1,-3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0
2015/16,2015-08-22,West Ham,Bournemouth,3,4,A,2,1.5,0.0,1.5,1.2857142857142858,0.0,1.2857142857142858,1.5,0.0,1.5,1.5,1.0,0.0,1.0,1.5,0.0,0.0,1500.0,1480.5750112778453,19.424988722154694,3.5,2.0,1.5,7,5,2,1,-2,3,1.5,0.0,1.5,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,1,2,-1,0.05263157894736842,0.05263157894736842,0.05263157894736842,-3,-6,3,2,-1,3,1.0,1.0,0.0,1.0,3,0,3,9,19,10,-3,-6,3,-1,-4,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015/16,2015-08-22,Sunderland,Swansea City,1,1,D,1,0.0,2.0,-2.0,0.0,2.142857142857143,-2.142857142857143,0.0,2.0,-2.0,1.5,3.5,2.0,1.0,-0.5,2.5,0.0,1480.0,1510.0,-30.0,3.5,8.0,-4.5,7,7,0,-4,2,-6,0.0,2.0,-2.0,0.0,1.0,-1.0,0.0,0.5,-0.5,0,1,-1,2,0,2,0.05263157894736842,0.05263157894736842,0.05263157894736842,-6,-2,-4,-1,3,-4,1.0,1.0,0.0,1.0,0,4,-4,20,6,-14,-6,-2,-4,-4,0,-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0
2015/16,2015-08-22,Crystal Palace,Aston Villa,2,1,H,0,1.5,1.5,0.0,1.2857142857142858,1.2857142857142858,0.0,1.5,1.5,0.0,2.0,1.5,0.5,0.5,1.5,1.0,0.0,1499.4249887221547,1500.0,-0.5750112778453058,5.5,2.0,3.5,6,8,-2,1,0,1,1.5,1.5,0.0,0.0,3.0,-3.0,0.0,0.5,-0.5,0,0,0,1,1,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,-3,-3,0,2,2,0,1.0,1.0,0.0,1.0,3,3,0,8,10,2,-3,-3,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015/16,2015-08-22,Manchester United,Newcastle United,0,0,D,1,3.0,0.5,2.5,3.0,0.42857142857142855,2.5714285714285716,3.01,0.5,2.51,1.0,0.0,1.0,2.0,0.0,-2.0,0.0,1520.0,1490.0,30.0,1.5,3.0,-1.5,8,7,1,2,-2,4,3.0,0.5,2.5,3.0,0.0,3.0,1.0,0.0,1.0,2,0,2,0,1,-1,0.05263157894736842,0.05263157894736842,0.05263157894736842,0,-5,5,5,0,5,1.0,1.0,0.0,1.0,6,1,5,5,16,11,0,-5,5,1,-4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0
2015/16,2015-08-22,Leicester City,Tottenham,1,1,D,1,3.0,0.5,2.5,3.0,0.5714285714285714,2.428571428571429,3.01,0.49666666666666665,2.513333333333333,3.0,1.5,1.0,1.5,2.0,0.0,0.0,1520.0,1490.0,30.0,7.0,5.5,1.5,7,7,0,3,-1,4,3.0,0.5,2.5,3.0,0.0,3.0,0.0,0.0,0.0,2,0,2,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,-1,-6,5,5,0,5,1.0,1.0,0.0,1.0,6,1,5,3,16,13,0,-5,5,1,-4,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0
2015/16,2015-08-23,Everton,Manchester City,0,2,A,2,2.0,3.0,-1.0,2.142857142857143,3.0,-0.8571428571428572,2.0,3.0,-1.0,2.5,1.0,3.0,0.0,-0.5,1.0,0.0,1510.0,1519.71225631668,-9.712256316679941,4.5,7.5,-3.0,8,7,1,3,6,-3,2.0,3.0,-1.0,1.0,3.0,-2.0,0.5,1.0,-0.5,1,2,-1,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,-3,-1,-2,3,5,-2,1.0,1.0,0.0,1.0,4,6,-2,7,3,-4,-2,0,-2,-1,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
2015/16,2015-08-23,Watford,Southampton,0,0,D,1,1.0,0.5,0.5,1.0,0.42857142857142855,0.5714285714285714,0.9966666666666666,0.5,0.4966666666666666,1.0,1.0,1.0,2.5,0.0,-1.5,0.0,1499.71225631668,1490.0,9.712256316679941,5.0,4.5,0.5,8,8,0,0,-3,3,1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0,0,0,0,1,-1,0.05263157894736842,0.05263157894736842,0.05263157894736842,-7,-8,1,1,0,1,1.0,1.0,0.0,1.0,2,1,1,13,18,5,-4,-5,1,-3,-4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.0,0.0
2015/16,2015-08-23,West Bromwich,Chelsea,2,3,A,2,0.5,0.5,0.0,0.5714285714285714,0.42857142857142855,0.14285714285714285,0.5,0.5,0.0,0.0,1.5,1.0,2.5,-1.0,-1.0,0.0,1490.28774368332,1490.28774368332,0.0,1.0,3.0,-2.0,8,7,1,-3,-3,0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0,0,0,0,1,-1,0.05263157894736842,0.05263157894736842,0.05263157894736842,-8,-8,0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,19,18,-1,-5,-5,0,-4,-4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0
2015/16,2015-08-24,Arsenal,Liverpool,0,0,D,1,1.5,3.0,-1.5,1.7142857142857142,3.0,-1.2857142857142858,1.5099999999999998,2.99,-1.4800000000000004,1.0,1.5,1.0,0.0,0.0,1.5,0.0,1500.5750112778453,1519.4249887221547,-18.84997744430939,6.5,2.5,4.0,8,7,1,-1,2,-3,1.5,3.0,-1.5,0.0,3.0,-3.0,0.0,1.0,-1.0,1,2,-1,0,0,0,0.05263157894736842,0.05263157894736842,0.05263157894736842,-6,-3,-3,1,4,-3,1.0,1.0,0.0,1.0,3,6,-3,13,5,-8,-3,0,-3,-2,1,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
