Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_dominance,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_venue_form,away_venue_form,venue_form_diff,home_cs_rate,away_cs_rate,cs_diff,home_win_streak,away_win_streak,win_streak_diff,home_loss_streak,away_loss_streak,loss_streak_diff
2024/25,2024-08-31,West Ham,Manchester City,1,3,A,2,1.5,3.0,-1.5,1.7142857142857142,3.0,-1.2857142857142858,1.5415901979611322,3.115689093047725,-1.5740988950865926,1.5,1.0,3.0,0.5,-1.5,0.5,-0.7222222222222222,1535.4772385312835,1833.9011993963447,-298.4239608650612,3.0,5.0,-2.0,7,7,0,1,5,-4,1.5,3.0,-1.5,0.0,3.0,-3.0,0.5,0.5,0.0,1,2,-1,0,0,0
2024/25,2024-08-31,Arsenal,Brighton,1,1,D,1,3.0,3.0,0.0,3.0,3.0,0.0,3.127803064429522,3.1517276157396865,-0.023924551310164688,2.0,0.0,2.5,0.5,-0.5,-0.5,0.07142857142857142,1772.7162764201423,1563.3801209826318,209.33615543751057,5.0,5.0,0.0,7,7,0,4,4,0,3.0,3.0,0.0,3.0,3.0,0.0,1.0,0.5,0.5,2,2,0,0,0,0
2024/25,2024-08-31,Brentford,Southampton,3,1,H,0,1.5,0.0,1.5,1.2857142857142858,0.0,1.2857142857142858,1.5527394851706566,0.0,1.5527394851706566,1.0,1.5,0.0,1.0,1.0,0.5,0.5,1519.3010538955782,1388.3970324541494,130.90402144142877,3.5,2.5,1.0,6,7,-1,-1,-2,1,1.5,0.0,1.5,3.0,0.0,3.0,0.0,0.0,0.0,0,0,0,1,2,-1
2024/25,2024-08-31,Everton,Bournemouth,2,3,A,2,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0274094379232244,-1.0274094379232244,0.0,3.5,1.0,1.0,-1.0,2.5,0.0,1504.9058016591443,1503.875117402233,1.0306842569113996,1.0,4.0,-3.0,7,6,1,-7,0,-7,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0,0,0,2,0,2
2024/25,2024-08-31,Ipswich,Fulham,1,1,D,1,0.0,1.5,-1.5,0.0,1.7142857142857142,-1.7142857142857142,0.0,1.4858816804447876,-1.4858816804447876,0.5,3.0,1.0,1.0,-0.5,2.0,0.0,1493.3688207391367,1515.9388697033323,-22.57004896419562,1.5,4.0,-2.5,7,7,0,-5,0,-5,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-1,2,0,2
2024/25,2024-08-31,Leicester City,Aston Villa,1,2,A,2,0.5,1.5,-1.0,0.42857142857142855,1.2857142857142858,-0.8571428571428572,0.5365953171972009,1.5324769103301605,-0.9958815931329597,1.0,1.5,1.0,1.5,0.0,0.0,0.2,1476.4753612971708,1623.3017287690998,-146.82636747192896,3.5,3.0,0.5,7,7,0,-1,-1,0,0.5,1.5,-1.0,1.0,3.0,-2.0,0.0,0.0,0.0,0,0,0,1,1,0
2024/25,2024-09-01,Manchester United,Liverpool,0,3,A,2,1.5,3.0,-1.5,1.2857142857142858,3.0,-1.7142857142857142,1.5134782353630114,3.023781230279785,-1.5103029949167737,1.0,1.0,2.0,0.0,-1.0,1.0,-0.1111111111111111,1617.8070765538494,1744.0980741352535,-126.2909975814041,4.5,6.5,-2.0,8,7,1,0,4,-4,1.5,3.0,-1.5,3.0,3.0,0.0,0.5,1.0,-0.5,0,2,-2,1,0,1
2024/25,2024-09-01,Chelsea,Crystal Palace,1,1,D,1,1.5,0.0,1.5,1.7142857142857142,0.0,1.7142857142857142,1.4946705859917762,0.0,1.4946705859917762,3.0,2.0,0.5,2.0,2.5,0.0,0.6666666666666666,1621.7920946164413,1531.113059131831,90.67903548461027,5.5,4.0,1.5,7,8,-1,2,-3,5,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,2,-2
2024/25,2024-09-01,Newcastle United,Tottenham,2,1,H,0,2.0,2.0,0.0,1.8571428571428572,2.142857142857143,-0.2857142857142856,1.9011981671822271,2.0063875812047445,-0.10518941402251736,1.0,0.5,2.5,0.5,-1.5,0.0,-0.125,1613.0623020059436,1613.63297453568,-0.5706725297363846,3.0,7.0,-4.0,7,8,-1,1,4,-3,2.0,2.0,0.0,3.0,1.0,2.0,0.5,0.5,0.0,0,1,-1,0,0,0
2024/25,2024-09-14,Southampton,Manchester United,0,3,A,2,0.0,1.0,-1.0,0.0,0.7297297297297297,-0.7297297297297297,0.0,1.0089854902420077,-1.0089854902420077,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.6666666666666667,-0.3333333333333333,0.0,-0.375,1381.9960415440196,1611.2899620416129,-229.29392049759326,3.6666666666666665,4.0,-0.3333333333333335,14,13,1,-4,-3,-1,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0,0,0,3,2,1
