Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,label,home_form,away_form,form_diff,home_wform,away_wform,wform_diff,home_adj_form,away_adj_form,adj_form_diff,home_scored_avg,home_conceded_avg,away_scored_avg,away_conceded_avg,scored_diff,conceded_diff,h2h_dominance,home_elo,away_elo,elo_diff,home_sot_avg,away_sot_avg,sot_diff,home_rest,away_rest,rest_diff,home_season_gd,away_season_gd,season_gd_diff,home_ppg,away_ppg,ppg_diff,home_venue_form,away_venue_form,venue_form_diff,home_cs_rate,away_cs_rate,cs_diff,home_win_streak,away_win_streak,win_streak_diff,home_loss_streak,away_loss_streak,loss_streak_diff,home_progress,away_progress,season_progress,home_gap_top,away_gap_top,gap_top_diff,home_gap_rel,away_gap_rel,gap_rel_diff,home_motivation,away_motivation,motivation_diff,low_motivation,home_points,away_points,points_diff,home_position,away_position,position_diff,home_gap_top4,away_gap_top4,gap_top4_diff,home_gap_europe,away_gap_europe,gap_europe_diff,home_title_pressure,away_title_pressure,title_pressure_diff,home_top4_pressure,away_top4_pressure,top4_pressure_diff,home_europe_pressure,away_europe_pressure,europe_pressure_diff,home_relegation_pressure,away_relegation_pressure,relegation_pressure_diff,home_importance,away_importance,importance_diff,importance_avg,home_dead_rubber,away_dead_rubber,dead_rubber_avg,late_importance_diff,late_dead_rubber,home_draw_rate,away_draw_rate,draw_rate_avg,home_momentum,away_momentum,momentum_diff
2023/24,2023-08-18,Nott'm Forest,Sheffield Utd,2,1,H,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1468.7481254666436,1455.4758112005659,13.272314266077728,2.0,1.0,1.0,6,6,0,-1,-1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-3,-3,0,-1,-1,0,1.0,1.0,0.0,1.0,0,0,0,14,16,2,-3,-3,0,-3,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,2023-08-19,Tottenham,Manchester United,2,0,H,0,1.0,3.0,-2.0,1.0,3.0,-2.0,1.0575381258215644,2.998342241090824,-1.9408041152692594,2.0,2.0,1.0,0.0,1.0,2.0,-0.25,1535.3610629106806,1588.1625664002468,-52.80150348956613,6.0,3.0,3.0,6,5,1,0,1,-1,1.0,3.0,-2.0,1.0,1.0,0.0,0.0,1.0,-1.0,0,1,-1,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-2,0,-2,0,2,-2,1.0,1.0,0.0,1.0,1,3,-2,10,7,-3,-2,0,-2,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
2023/24,2023-08-19,Liverpool,Bournemouth,3,1,H,0,1.0,1.0,0.0,1.0,1.0,0.0,1.0322156303699352,1.0059498721276683,0.026265758242266957,1.0,1.0,1.0,1.0,0.0,0.0,0.5833333333333334,1593.93938479167,1458.8580675423987,135.08131724927125,1.0,5.0,-4.0,6,7,-1,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-3,-3,0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,13,11,-2,-2,-2,0,-2,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2023/24,2023-08-19,Wolverhampton,Brighton,1,4,A,2,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,3.0,-3.0,0.0,1.0,4.0,1.0,-4.0,0.0,-0.2,1471.2590269963237,1546.0217924368048,-74.76276544048119,6.0,12.0,-6.0,5,7,-2,-1,3,-4,0.0,3.0,-3.0,1.0,1.0,0.0,0.0,0.0,0.0,0,1,-1,1,0,1,0.02631578947368421,0.02631578947368421,0.02631578947368421,-4,-1,-3,-1,2,-3,1.0,1.0,0.0,1.0,0,3,-3,16,4,-12,-3,0,-3,-3,0,-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,2023-08-19,Fulham,Brentford,0,3,A,2,3.0,1.0,2.0,3.0,1.0,2.0,2.9609020151293155,1.065783555501182,1.8951184596281334,1.0,0.0,2.0,2.0,-1.0,-2.0,0.0,1499.8833851878205,1540.6935126191913,-40.8101274313708,2.0,6.0,-4.0,7,6,1,1,0,1,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1,0,1,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-3,-5,2,2,0,2,1.0,1.0,0.0,1.0,3,1,2,8,11,3,0,-2,2,0,-2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0
2023/24,2023-08-19,Manchester City,Newcastle United,1,0,H,0,3.0,3.0,0.0,3.0,3.0,0.0,2.932884731425462,3.1763612587818284,-0.24347652735636638,3.0,0.0,5.0,1.0,-2.0,-1.0,0.6428571428571429,1656.160388594055,1581.7101748941889,74.45021369986603,8.0,13.0,-5.0,8,7,1,3,4,-1,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-3,-3,0,2,2,0,1.0,1.0,0.0,1.0,3,3,0,6,5,-1,-1,-1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,2023-08-20,Aston Villa,Everton,4,0,H,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,4.0,0.4,1533.9699372506605,1457.7137470687246,76.25619018193584,6.0,9.0,-3.0,8,8,0,-4,-1,-3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-6,-6,0,-1,-1,0,1.0,1.0,0.0,1.0,0,0,0,19,15,-4,-4,-4,0,-3,-3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,2023-08-20,West Ham,Chelsea,3,1,H,0,1.0,1.0,0.0,1.0,1.0,0.0,0.9643783768218253,1.1424915317205069,-0.17811315489868162,1.0,1.0,1.0,1.0,0.0,0.0,-0.125,1480.6841975826924,1500.7836089559937,-20.099411373301336,3.0,4.0,-1.0,8,7,1,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-5,-5,0,0,0,0,1.0,1.0,0.0,1.0,1,1,0,14,13,-1,-3,-3,0,-2,-2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2023/24,2023-08-21,Crystal Palace,Arsenal,0,1,A,2,3.0,3.0,0.0,3.0,3.0,0.0,2.8337746791502996,2.973160143009358,-0.1393854638590586,1.0,0.0,2.0,1.0,-1.0,-1.0,-0.25,1503.1462907776656,1606.3949955717044,-103.24870479403876,8.0,7.0,1.0,9,9,0,1,1,0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1,1,0,0,0,0,0.02631578947368421,0.02631578947368421,0.02631578947368421,-3,-3,0,2,2,0,1.0,1.0,0.0,1.0,3,3,0,9,8,-1,-1,-1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023/24,2023-08-25,Chelsea,Luton,3,0,H,0,0.5,0.0,0.5,0.42857142857142855,0.0,0.42857142857142855,0.5712457658602534,0.0,0.5712457658602534,1.0,2.0,1.0,4.0,0.0,-2.0,0.0,1490.2057458963268,1491.0633611709084,-0.8576152745815762,4.0,3.0,1.0,5,13,-8,-2,-3,1,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,1,0,0.05263157894736842,0.02631578947368421,0.039473684210526314,-5,-6,1,0,-1,1,1.0,1.0,0.0,1.0,1,0,1,15,17,2,-3,-4,1,-3,-4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0
